order_id,customer_id,store_id,order_date,payment_method,order_status,discount_pct,total_amount_inr
3582,959,20,2023-03-09,Net Banking,Completed,0,13701.99
3583,2991,21,2023-02-15,Credit Card,Completed,15,21571.72
3584,718,30,2024-03-30,Wallet,Completed,20,4952.91
3585,1485,1,2024-05-06,Credit Card,Cancelled,15,16566.6
3586,3745,7,2024-05-17,Debit Card,Completed,0,14459.02
3587,1156,12,2024-02-08,Net Banking,Completed,0,22005.68
3588,900,28,2024-08-14,Wallet,Completed,0,24576.97
3589,4557,22,2024-03-18,Credit Card,Completed,15,7798.5
3590,1769,25,2023-07-13,UPI,Returned,20,7186.66
3591,5775,21,2023-10-10,Cash,Completed,15,6559.87
3592,4557,12,2024-08-14,Wallet,Completed,0,18051.44
3593,3921,26,2024-02-29,Debit Card,Completed,0,22420.46
3594,4734,9,2024-10-05,Debit Card,Completed,5,3711.13
3595,2978,32,2024-05-16,Cash,Completed,20,5516.1
3596,99999,999,2023-10-17,Credit Card,Completed,93,-21982.63
3597,2405,4,2023-01-12,Cash,Completed,20,3975.98
3598,2162,3,2023-11-14,UPI,Completed,20,2485.45
3599,5075,14,2024-05-05,Credit Card,Completed,0,17511.27
3600,5055,17,2024-05-03,UPI,Completed,15,2572.11
3601,5820,27,2023-02-18,Wallet,Completed,20,14164.98
3602,3556,32,2023-11-20,Net Banking,Completed,0,10703.45
3603,1295,20,2023-07-02,Credit Card,Completed,25,24875.32
3604,1013,21,2024-02-07,UPI,Completed,5,24645.81
3605,3446,11,2024-07-12,Cash,Completed,20,14057.55
3606,1221,18,2024-07-02,Wallet,Completed,0,
3607,2099,31,2023-10-21,UPI,Completed,20,
3608,5425,22,2024-04-14,Cash,Completed,20,15114.33
3609,2693,18,2024-03-27,UPI,Completed,15,8242.56
3610,1261,8,2023-06-03,Credit Card,Completed,10,
3611,4837,26,2024-08-01,UPI,Returned,25,11283.6
3612,1126,19,2023-10-12,Wallet,Completed,0,2461.91
3613,2240,15,2023-11-07,UPI,Completed,0,23378.37
3614,3872,28,2024-03-27,Credit Card,Completed,0,3322.06
3615,1057,1,2024-12-01,Debit Card,Completed,5,24364.15
3616,411,33,2023-03-17,Cash,Completed,15,6867.5
3617,4627,27,2024-04-20,Debit Card,Completed,15,3609.62
3618,3323,28,2024-03-07,Debit Card,Completed,10,4266.04
3619,4536,30,2024-04-30,Credit Card,Completed,0,10349.2
3620,5960,3,2023-08-11,UPI,Completed,25,23094.6
3621,1932,20,2024-08-04,Net Banking,Completed,25,
3622,5764,28,2023-03-03,Credit Card,Completed,25,3972.82
3623,148,5,2024-11-02,Wallet,Cancelled,20,12802.35
3624,3750,18,2023-12-15,UPI,Returned,0,6523.13
3625,4016,13,2024-01-19,UPI,Completed,5,5617.14
3626,1173,30,2024-09-26,Cash,Pending,0,11744.28
3627,5519,25,2023-07-19,Wallet,Completed,0,22318.91
3628,2410,6,2024-07-03,Wallet,Completed,0,2105.81
3629,1287,15,2024-10-22,Debit Card,Completed,15,21757.96
3630,3808,28,2024-08-09,Net Banking,Completed,25,18986.36
3631,931,10,2024-08-31,Net Banking,Completed,20,17081.47
3632,879,4,2023-05-12,Debit Card,Completed,20,23513.59
3633,2326,12,2024-09-15,Net Banking,Returned,10,20306.89
3634,5625,18,2023-06-06,Debit Card,Completed,0,5478.58
3635,19,22,2024-02-18,UPI,Completed,10,17671.29
3636,80,28,2023-09-08,Wallet,Completed,25,17385.45
3637,4314,18,2024-10-05,Wallet,Cancelled,0,2081.08
3638,2704,22,2024-05-17,Debit Card,Completed,20,11971.75
3639,4950,26,2023-09-22,Debit Card,Completed,0,20477.64
3640,1985,9,2024-07-10,Cash,Cancelled,15,5908.99
3641,4793,8,2024-01-15,Credit Card,Completed,20,3066.68
3642,1171,28,2024-04-12,Net Banking,Completed,5,12950.17
3643,3083,6,2023-01-09,Wallet,Completed,25,6982.91
3644,2614,24,2024-10-02,Cash,Completed,0,6445.17
3645,1243,25,2024-09-20,Cash,Completed,10,10293.87
3646,5274,29,2023-04-19,Net Banking,Cancelled,0,18255.8
3647,2108,34,2023-03-21,Cash,Completed,0,18855.72
3648,472,29,2023-12-28,Debit Card,Completed,0,11392.26
3649,5031,10,2023-05-30,Debit Card,Completed,101,-12306.03
3650,4131,8,2023-03-29,UPI,Pending,0,4578.85
3651,183,7,2024-12-25,Debit Card,Completed,10,22768.4
3652,1721,5,2024-10-25,Net Banking,Completed,0,14184.36
3653,128,28,2023-02-09,Debit Card,Completed,15,19721.95
3654,832,2,2024-09-21,Credit Card,Cancelled,20,8387.75
3655,5011,28,2024-10-06,Cash,Completed,5,4663.95
3656,280,5,2024-05-22,Debit Card,Completed,0,15639.75
3657,1787,14,2023-04-14,Wallet,Returned,0,24414.25
3658,4651,32,2023-10-25,Net Banking,Completed,0,18612.25
3659,1180,27,2023-04-16,Net Banking,Completed,0,892.02
3660,5487,5,2024-12-10,Net Banking,Pending,25,17156.36
3661,94,6,2023-04-03,UPI,Completed,0,17567.77
3662,3452,9,2024-07-16,Credit Card,Completed,0,19281.28
3663,99999,999,2023-08-03,Credit Card,Completed,144,-6238.14
3664,1621,8,2023-10-27,Credit Card,Cancelled,10,11258.89
3665,1215,1,2023-04-15,Debit Card,Completed,10,15969.61
3666,99999,999,2023-06-05,Net Banking,Completed,148,-9886.49
3667,734,9,2023-03-15,Wallet,Completed,5,10884.56
3668,1395,10,2024-11-10,UPI,Completed,15,1911.82
3669,381,33,2024-03-16,Wallet,Completed,15,10900.55
3670,1955,13,2024-12-04,Cash,Completed,5,12481.85
3671,3837,30,2023-09-09,Cash,Completed,25,2449.5
3672,72,29,2023-09-25,Debit Card,Returned,0,14644.8
3673,418,12,2023-06-03,Credit Card,Completed,0,19853.8
3674,5638,13,2024-11-07,Net Banking,Completed,0,12016.0
3675,5048,20,2023-08-14,Credit Card,Pending,15,10979.85
3676,3683,21,2023-03-08,Debit Card,Completed,0,8060.36
3677,5920,34,2024-11-18,Credit Card,Completed,5,7323.27
3678,5171,22,2024-10-20,Credit Card,Completed,0,14276.34
3679,1699,17,2023-03-20,Wallet,Completed,0,24370.89
3680,4303,35,2024-01-17,UPI,Completed,0,18933.27
3681,727,16,2023-03-02,Net Banking,Pending,0,21179.83
3682,3707,17,2023-08-10,Credit Card,Completed,0,2250.73
3683,3103,24,2024-01-30,Wallet,Completed,5,22052.81
3684,2207,28,2023-08-24,Net Banking,Completed,15,8236.75
3685,1031,33,2024-07-22,Wallet,Completed,0,15067.31
3686,5845,10,2024-05-05,Net Banking,Completed,20,5689.42
3687,2308,27,2024-08-20,Cash,Completed,0,21815.6
3688,535,34,2023-08-10,Cash,Completed,0,14508.77
3689,564,12,2024-10-30,UPI,Pending,0,13411.73
3690,1706,25,2023-05-01,Wallet,Completed,10,1151.49
3691,1304,27,2023-01-10,Wallet,Completed,15,22872.92
3692,4005,17,2023-01-27,Debit Card,Completed,10,17532.12
3693,1461,17,2023-06-03,Net Banking,Completed,25,13364.99
3694,1935,17,2024-01-05,Debit Card,Completed,5,15781.55
3695,3026,7,2024-09-01,Cash,Completed,0,9824.99
3696,4010,27,2024-08-06,UPI,Completed,0,
3697,1367,4,2024-07-28,Net Banking,Completed,10,19019.34
3698,3477,21,2023-01-11,Net Banking,Completed,0,19530.85
3699,5281,10,2023-11-15,Net Banking,Cancelled,0,22538.15
3700,4878,20,2023-01-03,Debit Card,Completed,0,187.24
3701,741,18,2024-02-29,Credit Card,Completed,0,2478.04
3702,5545,6,2024-03-22,Debit Card,Completed,5,21967.51
3703,5549,5,2024-12-20,Net Banking,Completed,0,12078.79
3704,2121,28,2024-01-09,Net Banking,Completed,10,18614.03
3705,3866,20,2023-09-29,UPI,Completed,10,19723.66
3706,1639,2,2023-03-15,Credit Card,Completed,15,24319.27
3707,3491,33,2024-02-20,Wallet,Completed,0,5354.57
3708,5235,13,2024-01-05,Debit Card,Completed,0,16025.15
3709,3024,8,2024-02-08,UPI,Completed,20,14312.49
3710,5229,14,2024-03-24,Cash,Completed,5,5090.58
3711,1442,16,2024-01-14,Net Banking,Completed,0,6118.01
3712,2488,3,2023-04-18,UPI,Completed,0,9210.13
3713,660,32,2023-08-08,Credit Card,Completed,15,10594.2
3714,3511,22,2024-05-13,Wallet,Completed,25,6497.59
3715,1638,14,2024-02-07,Cash,Completed,20,3308.85
3716,2352,7,2023-03-16,Net Banking,Completed,15,9560.53
3717,5453,29,2024-03-30,Wallet,Returned,20,8635.92
3718,353,22,2024-12-22,Wallet,Completed,0,14883.91
3719,4533,5,2023-01-04,Debit Card,Returned,10,23311.79
3720,5158,30,2024-08-04,Cash,Pending,5,9034.8
3721,3006,25,2024-03-28,Cash,Returned,0,19688.7
3722,5523,21,2024-11-29,Wallet,Completed,15,10965.06
3723,5429,19,2024-08-09,Debit Card,Completed,15,8714.48
3724,3825,16,2023-11-26,Credit Card,Completed,15,10302.28
3725,1533,9,2024-12-19,Debit Card,Completed,0,7311.73
3726,849,23,2024-03-20,Net Banking,Pending,10,13384.27
3727,1549,1,2023-05-04,Cash,Completed,0,15239.79
3728,1217,14,2023-12-05,Debit Card,Cancelled,0,19809.39
3729,867,5,2024-06-29,Cash,Completed,15,5888.92
3730,2288,26,2023-07-11,Debit Card,Completed,15,13986.61
3731,2663,32,2024-06-15,UPI,Completed,10,17363.43
3732,5395,5,2024-11-26,Cash,Completed,25,8762.71
3733,4108,21,2024-08-04,Net Banking,Completed,20,19308.37
3734,2459,13,2024-07-15,Debit Card,Completed,10,12194.52
3735,5563,28,2024-06-08,UPI,Completed,0,3486.02
3736,4964,7,2023-06-03,Debit Card,Completed,25,11866.09
3737,1237,22,2024-05-28,Debit Card,Completed,15,8368.52
3738,4046,23,2024-11-19,Credit Card,Returned,0,12476.28
3739,99,10,2024-01-26,Credit Card,Completed,0,17118.09
3740,2518,7,2023-04-20,Net Banking,Completed,5,24016.83
3741,4403,8,2024-07-10,Net Banking,Completed,10,19836.65
3742,694,18,2023-06-21,Cash,Completed,15,11389.19
3743,5252,11,2024-01-15,Credit Card,Completed,0,2367.7
3744,1494,17,2023-02-24,UPI,Returned,25,9132.33
3745,5685,4,2024-03-20,Debit Card,Completed,20,15104.85
3746,5890,4,2023-02-10,Cash,Completed,15,11470.06
3747,93,5,2024-06-11,Cash,Pending,0,7879.13
3748,802,4,2024-04-12,UPI,Completed,15,11859.98
3749,908,3,2023-10-03,Debit Card,Completed,15,14253.19
3750,4470,28,2023-02-07,Cash,Completed,0,19056.42
3751,57,32,2024-03-28,Wallet,Cancelled,25,17133.88
3752,1747,23,2023-06-14,Debit Card,Completed,10,8462.35
3753,240,30,2023-03-15,Debit Card,Completed,0,6460.94
3754,5266,34,2023-12-21,Cash,Completed,10,18582.2
3755,5595,4,2024-11-14,Credit Card,Completed,0,21594.51
3756,4714,8,2024-07-08,Debit Card,Completed,10,6818.82
3757,3304,21,2024-11-23,UPI,Completed,10,18080.92
3758,2976,16,2023-04-19,Wallet,Completed,0,23480.38
3759,5285,15,2023-05-20,UPI,Completed,0,13367.6
3760,3404,4,2023-01-08,UPI,Cancelled,0,8809.01
3761,3759,12,2024-09-05,Credit Card,Completed,0,24537.84
3762,4252,17,2023-06-05,Net Banking,Completed,15,10007.83
3763,1465,7,2023-06-19,Net Banking,Completed,10,8607.94
3764,3402,25,2024-02-11,Debit Card,Completed,5,21234.15
3765,5750,9,2024-02-14,Net Banking,Completed,25,8165.19
3766,3811,25,2024-01-15,Cash,Completed,0,23515.74
3767,3584,25,2024-05-05,Debit Card,Completed,25,15064.47
3768,3844,5,2023-12-31,Cash,Completed,20,19022.65
3769,3254,6,2024-06-30,Debit Card,Completed,5,6992.8
3770,3526,35,2024-06-01,UPI,Completed,0,24511.33
3771,2138,4,2023-07-11,UPI,Completed,15,18020.77
3772,1600,31,2024-06-20,Wallet,Completed,0,24985.69
3773,426,24,2023-11-17,Cash,Returned,0,8924.96
3774,5129,25,2023-02-11,UPI,Cancelled,0,8968.37
3775,1603,25,2023-09-17,Net Banking,Cancelled,0,859.53
3776,1531,33,2023-07-07,Net Banking,Completed,25,13028.75
3777,1688,21,2023-03-23,UPI,Completed,20,11760.0
3778,3290,19,2024-10-22,Wallet,Completed,5,20937.9
3779,3679,8,2023-04-18,Credit Card,Completed,0,1437.02
3780,1910,9,2024-05-03,Wallet,Completed,0,7582.98
3781,3261,25,2024-07-29,Debit Card,Pending,0,4030.82
3782,5346,6,2023-02-02,Wallet,Completed,5,22680.52
3783,3186,1,2024-09-17,Debit Card,Completed,25,17337.49
3784,3302,24,2024-06-01,Debit Card,Returned,0,4790.03
3785,2789,7,2024-09-07,UPI,Completed,5,18114.31
3786,3521,33,2023-09-19,Wallet,Returned,20,16849.76
3787,3052,8,2023-07-19,Credit Card,Completed,5,22975.16
3788,1690,20,2023-03-11,Cash,Completed,5,11679.37
3789,400,35,2023-07-10,Cash,Completed,0,
3790,234,12,2024-09-01,Net Banking,Completed,0,2320.06
3791,4569,19,2024-08-13,UPI,Completed,0,9607.03
3792,2720,32,2024-10-27,Debit Card,Completed,0,4911.08
3793,1027,11,2024-06-04,Cash,Completed,0,
3794,1726,4,2023-10-24,Net Banking,Completed,0,5445.47
3795,5186,19,2024-06-16,Net Banking,Completed,5,2426.67
3796,1304,30,2023-05-04,Debit Card,Completed,5,22636.39
3797,99999,999,2023-12-04,Credit Card,Completed,101,-6208.91
3798,4394,33,2024-12-15,Cash,Completed,0,17012.68
3799,198,28,2024-05-07,Wallet,Completed,0,4419.14
3800,3698,25,2024-04-11,Credit Card,Completed,25,9180.7
3801,1248,19,2024-06-19,UPI,Completed,25,24653.5
3802,3651,8,2023-10-05,UPI,Completed,25,12313.39
3803,5908,25,2023-11-02,Wallet,Completed,0,23183.58
3804,5384,8,2024-10-30,Credit Card,Cancelled,10,15014.22
3805,3297,11,2024-01-12,Net Banking,Completed,0,22715.86
3806,2558,20,2024-01-16,Wallet,Completed,0,375.84
3807,2674,3,2024-06-12,Debit Card,Completed,15,12884.15
3808,2967,32,2024-09-28,Wallet,Completed,20,7638.93
3809,2059,7,2023-02-22,Debit Card,Cancelled,20,4514.21
3810,3023,7,2023-12-08,Net Banking,Pending,0,16453.34
3811,306,5,2023-06-24,Wallet,Completed,25,8712.0
3812,1441,3,2023-10-16,UPI,Returned,20,16390.45
3813,5756,10,2024-12-19,Net Banking,Pending,20,6414.89
3814,4042,31,2023-09-17,Net Banking,Completed,5,4538.81
3815,357,25,2023-11-07,Net Banking,Completed,25,527.94
3816,4939,10,2024-12-14,UPI,Returned,20,23904.16
3817,2414,16,2024-11-14,Credit Card,Completed,0,4566.71
3818,3553,23,2024-05-23,Net Banking,Cancelled,0,11973.96
3819,4279,32,2023-03-03,Wallet,Completed,5,24984.07
3820,1402,23,2024-03-15,Cash,Completed,0,16911.42
3821,5543,16,2023-11-26,Debit Card,Cancelled,0,17500.76
3822,2815,35,2023-06-24,Cash,Completed,25,22016.71
3823,3876,33,2023-10-11,Debit Card,Completed,0,20046.23
3824,4531,1,2023-05-04,Wallet,Completed,25,19644.05
3825,1217,32,2024-10-19,Debit Card,Completed,5,7554.98
3826,2750,15,2023-10-09,Net Banking,Completed,0,6909.51
3827,5571,31,2023-04-13,Net Banking,Returned,0,13108.12
3828,99999,999,2023-09-14,Wallet,Completed,119,-7506.26
3829,3707,31,2023-06-20,Net Banking,Completed,5,
3830,3958,26,2024-05-25,UPI,Completed,0,12547.67
3831,4527,7,2023-08-02,Wallet,Completed,0,24783.92
3832,5299,19,2023-12-03,Net Banking,Completed,0,17179.14
3833,3762,19,2024-08-13,Net Banking,Completed,0,12555.53
3834,2270,18,2023-07-14,Cash,Completed,5,16098.45
3835,1598,32,2024-06-22,Net Banking,Returned,15,24694.52
3836,4160,28,2023-07-28,UPI,Completed,15,13850.22
3837,844,8,2024-07-28,Debit Card,Completed,94,-23827.9
3838,892,13,2024-04-25,Net Banking,Returned,0,23877.75
3839,5115,21,2024-04-01,Net Banking,Completed,15,2398.34
3840,885,3,2024-01-01,UPI,Pending,0,14384.68
3841,2554,20,2023-11-25,Wallet,Completed,0,22790.71
3842,3038,34,2023-09-09,UPI,Completed,25,7169.12
3843,375,21,2023-08-30,Debit Card,Completed,0,16359.04
3844,5737,1,2023-03-24,Cash,Completed,0,17465.58
3845,701,16,2023-12-23,Debit Card,Completed,25,12720.76
3846,2868,14,2024-09-19,Wallet,Returned,0,9067.96
3847,99999,999,2024-08-11,Credit Card,Completed,101,-4607.53
3848,616,10,2023-08-10,Credit Card,Completed,20,1760.78
3849,1113,13,2023-06-17,Cash,Completed,15,24562.83
3850,2659,23,2023-08-27,Cash,Completed,0,2499.2
3851,1084,29,2023-01-22,Cash,Completed,15,20643.35
3852,4919,30,2023-06-20,Net Banking,Completed,0,3481.6
3853,2706,8,2023-06-26,Wallet,Completed,0,3291.32
3854,2852,31,2024-04-19,UPI,Completed,15,12983.37
3855,4959,5,2024-01-20,Cash,Completed,15,9912.52
3856,1838,6,2023-01-16,Net Banking,Completed,10,
3857,2039,13,2024-03-29,Wallet,Completed,15,4888.42
3858,1276,1,2024-11-28,Cash,Completed,15,13856.93
3859,5181,7,2024-06-26,Debit Card,Completed,0,24378.76
3860,5051,3,2024-02-15,Debit Card,Completed,0,17784.39
3861,4519,15,2023-09-02,UPI,Cancelled,25,10705.88
3862,99999,999,2024-02-05,Debit Card,Completed,134,-13141.84
3863,794,27,2023-08-21,Cash,Completed,5,4561.68
3864,2582,31,2024-07-03,Cash,Completed,10,964.94
3865,1884,3,2023-04-17,UPI,Completed,5,20776.7
3866,4787,4,2023-10-21,Cash,Completed,10,18342.93
3867,2343,35,2024-04-01,Cash,Completed,15,18105.36
3868,2415,27,2023-04-06,Debit Card,Completed,5,19495.34
3869,3250,12,2024-05-17,Credit Card,Completed,25,16671.36
3870,1370,27,2023-07-24,Cash,Completed,5,23338.31
3871,4069,15,2024-03-11,Wallet,Returned,0,3502.2
3872,2256,16,2023-04-14,UPI,Completed,15,14509.28
3873,2459,5,2023-07-22,Net Banking,Returned,25,17215.35
3874,5282,16,2023-01-06,Debit Card,Pending,10,8172.24
3875,786,12,2024-05-11,Net Banking,Completed,5,7781.22
3876,4419,2,2023-09-26,UPI,Completed,10,22743.9
3877,5316,24,2024-08-02,Cash,Completed,10,9703.97
3878,4796,7,2024-02-29,Wallet,Completed,0,11390.34
3879,804,14,2023-04-03,Credit Card,Completed,20,6148.73
3880,4082,21,2024-07-07,Wallet,Completed,10,6278.06
3881,2795,20,2024-12-22,Credit Card,Returned,10,9934.93
3882,5727,30,2024-11-30,Net Banking,Completed,5,3863.15
3883,57,6,2023-01-07,Cash,Completed,5,4814.71
3884,2604,9,2023-07-07,Debit Card,Completed,10,18975.48
3885,403,8,2024-12-27,UPI,Completed,10,15764.72
3886,4939,30,2024-10-28,Debit Card,Completed,20,1117.93
3887,2111,31,2024-04-23,Credit Card,Completed,25,9111.36
3888,487,32,2023-01-09,Cash,Completed,5,22183.25
3889,2362,1,2023-01-19,Wallet,Completed,0,23883.89
3890,99999,999,2023-05-11,Debit Card,Completed,87,-19746.88
3891,501,12,2023-01-11,Net Banking,Completed,0,15035.17
3892,1545,2,2024-12-29,Net Banking,Completed,5,20131.39
3893,1728,15,2024-10-22,Credit Card,Completed,0,9073.97
3894,1793,34,2024-12-04,Credit Card,Returned,0,2001.0
3895,2173,26,2024-02-25,Wallet,Pending,15,19873.13
3896,4506,12,2023-12-07,Wallet,Completed,25,12284.88
3897,1333,5,2023-03-06,Cash,Completed,10,24451.37
3898,562,25,2024-03-09,Net Banking,Completed,0,18553.52
3899,5735,23,2024-05-20,Wallet,Completed,25,7776.13
3900,3858,32,2024-07-27,Credit Card,Completed,0,13780.66
3901,4666,2,2024-11-23,Net Banking,Completed,15,22418.81
3902,2112,25,2024-12-14,Debit Card,Completed,20,23862.48
3903,2558,33,2024-08-20,UPI,Completed,0,4252.82
3904,2615,23,2024-06-04,Cash,Completed,0,5836.96
3905,4020,28,2024-12-20,Cash,Completed,5,14021.21
3906,171,1,2023-09-08,UPI,Completed,0,8063.42
3907,952,22,2024-02-18,Net Banking,Completed,10,3353.07
3908,3104,24,2024-11-28,Debit Card,Completed,5,3570.19
3909,5969,12,2023-04-19,UPI,Cancelled,10,17205.82
3910,4425,9,2023-10-19,Cash,Completed,10,4536.05
3911,81,16,2024-06-01,Wallet,Cancelled,0,11094.83
3912,2589,4,2024-09-14,Wallet,Completed,0,14530.25
3913,5623,12,2024-07-12,Cash,Completed,25,17247.19
3914,3137,7,2024-04-03,Credit Card,Completed,20,10047.34
3915,3517,23,2023-01-29,Credit Card,Completed,0,5556.45
3916,2884,3,2023-10-02,UPI,Completed,10,21464.85
3917,2176,15,2024-08-19,Cash,Completed,5,5269.79
3918,1403,34,2024-05-02,Cash,Completed,10,16597.32
3919,1269,21,2023-05-01,Debit Card,Completed,0,
3920,3823,15,2023-03-14,Cash,Completed,5,20735.08
3921,1951,30,2024-03-05,UPI,Completed,0,18884.61
3922,1181,27,2024-03-10,Wallet,Completed,0,24822.43
3923,5200,33,2023-06-15,Wallet,Completed,20,21550.85
3924,442,26,2023-12-19,Cash,Cancelled,0,13234.76
3925,5154,2,2023-03-09,Debit Card,Cancelled,15,7439.02
3926,2786,21,2024-01-30,UPI,Completed,20,3753.76
3927,2099,33,2023-05-05,Wallet,Completed,20,11570.1
3928,5068,33,2023-02-11,Debit Card,Completed,10,3443.11
3929,1832,13,2023-09-16,Credit Card,Completed,0,21643.29
3930,4386,14,2024-11-10,Cash,Completed,20,13306.51
3931,5416,17,2023-05-13,UPI,Cancelled,15,2479.88
3932,2002,8,2023-09-23,Credit Card,Completed,0,19618.33
3933,1908,7,2023-05-12,Cash,Completed,0,21191.91
3934,5934,33,2023-06-10,Net Banking,Completed,15,5907.53
3935,2978,27,2024-09-04,Net Banking,Completed,0,833.8
3936,3161,27,2023-01-20,Net Banking,Returned,25,16950.38
3937,1065,9,2024-05-08,UPI,Completed,25,8349.23
3938,5239,9,2024-10-18,Wallet,Returned,25,1604.23
3939,4649,27,2024-12-22,Credit Card,Completed,10,672.43
3940,5171,16,2023-07-01,Debit Card,Completed,20,12069.1
3941,3311,25,2024-12-18,Cash,Returned,10,14199.38
3942,3000,16,2024-04-05,Credit Card,Completed,5,8100.9
3943,4423,25,2024-11-13,Credit Card,Completed,25,18540.31
3944,3513,14,2023-08-25,Net Banking,Completed,0,24292.85
3945,3679,12,2023-07-05,Debit Card,Completed,15,14042.53
3946,2904,27,2024-08-18,Net Banking,Completed,0,13851.37
3947,4191,14,2023-01-18,Cash,Completed,15,20175.03
3948,4670,2,2024-02-02,Cash,Completed,10,8697.95
3949,4221,28,2023-07-02,Debit Card,Completed,0,19894.76
3950,99999,999,2023-02-06,Debit Card,Completed,101,-8954.03
3951,3899,20,2024-05-14,Credit Card,Completed,20,4305.98
3952,4859,15,2024-10-21,Cash,Completed,0,19604.34
3953,2310,32,2024-09-18,Net Banking,Returned,101,-4852.22
3954,1732,3,2023-06-23,Net Banking,Completed,0,5101.34
3955,2525,12,2024-08-23,UPI,Completed,15,21133.91
3956,1533,31,2024-01-25,Net Banking,Completed,10,15164.54
3957,754,21,2023-07-22,Cash,Completed,0,2520.12
3958,5325,28,2023-10-21,Debit Card,Completed,10,17857.44
3959,4979,16,2024-01-06,Cash,Completed,0,1239.76
3960,3463,25,2023-08-30,UPI,Cancelled,0,16618.36
3961,3232,17,2023-12-23,Net Banking,Completed,25,9261.13
3962,5008,27,2023-01-08,UPI,Completed,0,19348.03
3963,1310,2,2024-09-16,Credit Card,Completed,10,5896.53
3964,3140,17,2023-06-28,Wallet,Completed,5,1689.68
3965,979,27,2024-04-21,UPI,Completed,15,24111.03
3966,4337,19,2024-12-17,Debit Card,Completed,20,10083.03
3967,4500,22,2024-12-28,Credit Card,Returned,0,4098.85
3968,3457,35,2023-05-02,Net Banking,Completed,15,1544.4
