movement_id,product_id,store_id,movement_type,quantity,movement_date,reference_order_id
6702,284,31,IN,40,2024-01-05,
6703,127,30,IN,496,2023-01-24,
6704,119,19,IN,271,2023-12-10,
6705,172,26,OUT,144,2023-04-11,24889
6706,239,33,OUT,3,2024-04-02,6463
6707,19,27,IN,230,2024-09-27,
6708,315,6,IN,478,2024-10-02,
6709,149,13,OUT,364,2023-02-15,16114
6710,323,23,OUT,36,2024-08-14,9143
6711,246,3,IN,268,2024-02-23,
6712,8888,888,OUT,0,2024-05-09,888888
6713,149,7,IN,55,2023-01-04,
6714,214,7,OUT,25,2024-02-02,19608
6715,309,3,IN,215,2023-05-12,
6716,190,27,OUT,432,2024-11-25,11351
6717,218,30,IN,289,2023-10-17,
6718,203,17,IN,101,2023-01-06,
6719,224,15,OUT,462,2024-04-12,4029
6720,343,35,IN,168,2024-11-06,
6721,142,6,IN,177,2024-02-09,
6722,226,1,IN,84,2023-11-24,
6723,160,24,IN,11,2024-02-08,
6724,103,3,OUT,400,2023-06-04,1207
6725,240,26,IN,361,2023-03-28,
6726,339,8,IN,96,2024-03-16,
6727,105,23,OUT,44,2023-12-03,16822
6728,16,5,IN,426,2023-04-22,
6729,235,18,OUT,383,2024-09-03,28956
6730,118,19,IN,16,2024-08-14,
6731,100,8,OUT,337,2024-07-31,2632
6732,148,29,IN,144,2023-12-24,
6733,113,17,OUT,343,2023-10-21,15023
6734,316,13,OUT,185,2024-11-24,3106
6735,262,34,OUT,7,2024-08-06,12309
6736,90,30,IN,335,2023-04-17,
6737,311,29,IN,120,2024-07-04,
6738,81,1,IN,284,2023-08-21,
6739,192,25,OUT,457,2023-08-11,6137
6740,228,34,OUT,353,2024-03-01,21542
6741,67,32,IN,441,2023-09-25,
6742,27,32,IN,297,2023-05-20,
6743,339,23,IN,421,2023-03-21,
6744,93,1,IN,107,2024-01-11,
6745,30,23,IN,383,2024-11-09,
6746,135,15,OUT,19,2024-02-06,22206
6747,27,16,OUT,195,2024-02-26,11322
6748,216,18,OUT,182,2024-05-01,10336
6749,40,20,OUT,371,2023-09-24,29170
6750,268,3,OUT,253,2024-11-06,16589
6751,224,18,OUT,339,2023-04-09,27125
6752,209,3,IN,333,2023-08-03,
6753,268,31,OUT,194,2024-04-15,2242
6754,62,7,OUT,271,2023-04-07,700
6755,224,11,OUT,153,2024-09-02,6862
6756,4,23,OUT,98,2024-05-09,14324
6757,219,18,IN,422,2023-08-02,
6758,80,10,IN,457,2024-06-30,
6759,64,26,OUT,153,2023-02-14,639
6760,132,14,IN,273,2024-11-17,
6761,123,7,IN,43,2024-07-22,
6762,64,30,IN,154,2024-09-26,
6763,260,33,OUT,24,2024-05-01,20168
6764,31,2,OUT,436,2023-02-14,14072
6765,149,20,OUT,81,2024-09-11,7100
6766,357,18,OUT,494,2024-11-13,2804
6767,229,19,IN,76,2023-10-15,
6768,69,26,IN,426,2024-11-15,
6769,91,21,IN,356,2024-06-07,
6770,158,35,IN,400,2024-05-15,
6771,84,30,IN,301,2024-10-19,
6772,339,35,OUT,491,2024-04-18,17703
6773,112,27,OUT,78,2023-01-15,9902
6774,22,21,IN,144,2023-09-01,
6775,322,25,IN,99,2023-03-08,
6776,113,11,IN,140,2023-02-09,
6777,8,2,IN,437,2023-12-20,
6778,356,20,OUT,449,2024-06-14,10165
6779,260,27,OUT,126,2023-12-25,16243
6780,319,19,OUT,459,2024-03-11,26155
6781,119,8,OUT,119,2023-05-17,13618
6782,177,35,IN,385,2024-08-25,
6783,49,23,OUT,428,2024-05-25,4469
6784,214,25,IN,444,2024-03-28,
6785,8888,888,OUT,0,2023-04-16,888888
6786,75,35,OUT,358,2023-02-11,12307
6787,327,35,IN,43,2024-09-04,
6788,189,9,OUT,90,2024-08-14,4652
6789,38,27,IN,402,2024-06-30,
6790,53,30,OUT,70,2024-04-22,16263
6791,46,29,OUT,118,2024-07-14,13645
6792,44,27,OUT,223,2023-05-20,16499
6793,140,25,OUT,372,2024-03-06,22552
6794,28,30,OUT,194,2024-11-24,18631
6795,68,24,OUT,477,2024-05-27,19685
6796,39,13,IN,92,2024-01-04,
6797,272,24,OUT,326,2023-12-15,13345
6798,239,7,IN,381,2023-02-08,
6799,279,10,IN,21,2023-12-26,
6800,227,30,IN,221,2023-11-09,
6801,165,1,OUT,192,2023-08-13,13142
6802,3,9,IN,30,2024-01-02,
6803,279,4,IN,105,2023-03-01,
6804,133,21,IN,1,2024-08-09,
6805,309,28,OUT,143,2024-10-07,12174
6806,38,18,OUT,358,2023-06-28,15689
6807,8888,888,OUT,0,2024-10-30,888888
6808,63,17,OUT,494,2023-11-29,11462
6809,112,32,OUT,267,2023-01-08,6321
6810,340,23,OUT,128,2024-09-19,22721
6811,315,31,OUT,132,2024-04-09,14699
6812,349,23,IN,407,2024-06-02,
6813,74,27,OUT,472,2024-09-24,11368
6814,248,8,OUT,186,2024-03-08,15737
6815,126,14,OUT,89,2023-03-26,8323
6816,250,34,OUT,394,2024-12-02,29453
6817,231,16,IN,202,2024-02-28,
6818,98,28,OUT,204,2024-11-04,25166
6819,88,17,OUT,148,2024-07-20,25166
6820,204,6,IN,10,2023-09-25,
6821,101,31,IN,378,2024-08-28,
6822,319,6,OUT,452,2023-06-26,13701
6823,17,1,OUT,18,2023-02-08,7927
6824,21,28,IN,344,2024-03-01,
6825,19,30,OUT,122,2023-07-26,5067
6826,323,4,IN,389,2023-06-11,
6827,69,24,IN,468,2024-01-22,
6828,53,20,OUT,223,2023-08-04,797
6829,182,10,IN,492,2023-10-18,
6830,8888,888,OUT,0,2023-04-25,888888
6831,210,1,IN,300,2024-05-13,
6832,41,6,IN,419,2023-10-24,
6833,257,31,OUT,243,2024-05-16,28542
6834,86,11,IN,56,2024-09-20,
6835,7,27,OUT,367,2023-10-06,11982
6836,210,6,OUT,406,2023-08-24,27276
6837,196,1,OUT,245,2024-08-04,22957
6838,42,20,IN,492,2023-02-15,
6839,84,19,OUT,398,2024-05-07,24736
6840,241,7,IN,154,2024-03-15,
6841,57,4,IN,70,2023-02-25,
6842,55,35,IN,308,2023-08-24,
6843,103,28,OUT,398,2023-07-25,12069
6844,317,11,IN,493,2023-10-31,
6845,281,17,IN,322,2024-12-28,
6846,69,26,OUT,46,2023-01-29,18857
6847,310,2,OUT,0,2023-05-01,26814
6848,117,7,OUT,293,2023-08-26,15869
6849,247,29,IN,1,2023-10-09,
6850,266,17,IN,477,2023-09-15,
6851,136,7,OUT,374,2023-03-13,23699
6852,281,17,IN,265,2023-10-09,
6853,210,22,OUT,51,2023-12-10,9590
6854,59,9,OUT,363,2023-05-23,6806
6855,308,25,IN,216,2023-09-30,
6856,31,34,OUT,438,2024-11-26,20082
6857,154,29,OUT,50,2023-05-10,12273
6858,109,29,OUT,153,2023-04-24,6516
6859,290,7,IN,263,2023-06-28,
6860,257,8,OUT,8,2023-02-05,15568
6861,23,1,IN,75,2023-01-19,
6862,28,12,IN,0,2024-08-11,
6863,332,2,OUT,147,2023-04-15,4555
6864,86,6,IN,324,2024-11-04,
6865,344,30,IN,420,2023-01-29,
6866,8888,888,OUT,0,2023-12-08,888888
6867,304,32,OUT,95,2023-03-13,16115
6868,60,4,OUT,395,2023-11-06,16345
6869,52,23,IN,196,2024-03-26,
6870,230,9,OUT,63,2024-03-16,6046
6871,304,19,OUT,252,2023-11-05,388
6872,182,2,IN,400,2023-06-26,
6873,87,29,OUT,49,2024-08-10,8095
6874,225,30,IN,438,2024-03-01,
6875,283,32,OUT,100,2023-05-10,17531
6876,277,24,OUT,0,2023-01-13,11449
6877,56,32,OUT,313,2023-11-30,15
6878,332,19,OUT,56,2023-01-18,17273
6879,332,17,OUT,96,2023-09-29,27585
6880,113,8,OUT,450,2023-12-06,20846
6881,317,8,OUT,40,2024-11-04,156
6882,355,6,OUT,379,2023-09-11,1969
6883,253,19,IN,411,2024-01-21,
6884,1,35,OUT,86,2023-08-30,17335
6885,209,15,IN,419,2024-11-30,
6886,126,32,OUT,255,2024-09-20,17076
6887,83,14,OUT,56,2024-03-20,26702
6888,125,1,OUT,73,2024-04-06,21357
6889,36,22,IN,406,2024-09-15,
6890,309,1,IN,180,2024-05-23,
6891,14,31,IN,232,2023-06-07,
6892,354,28,IN,238,2024-11-05,
6893,193,35,OUT,364,2023-06-09,12167
6894,297,5,OUT,321,2023-09-23,5173
6895,165,5,OUT,246,2023-08-18,18085
6896,346,24,OUT,142,2023-12-17,16579
6897,318,9,OUT,53,2024-12-05,20767
6898,98,25,IN,88,2023-09-07,
6899,226,29,OUT,275,2023-04-16,26939
6900,111,25,IN,52,2023-04-28,
6901,348,13,OUT,424,2023-04-01,19155
6902,337,26,IN,252,2024-09-04,
6903,104,10,IN,484,2024-12-29,
6904,289,13,IN,303,2023-12-17,
6905,120,1,OUT,299,2023-05-21,5483
6906,7,3,OUT,126,2023-05-30,10084
6907,103,33,OUT,322,2024-02-16,24100
6908,1,11,IN,91,2023-03-03,
6909,332,28,OUT,150,2023-04-02,17537
6910,344,4,OUT,225,2024-04-07,20902
6911,160,15,IN,255,2023-05-02,
6912,226,24,OUT,59,2024-01-19,13087
6913,267,18,IN,130,2023-04-18,
6914,319,15,OUT,213,2023-11-02,17188
6915,103,1,IN,479,2024-10-12,
6916,34,1,OUT,73,2023-07-31,14116
6917,148,11,IN,462,2024-04-24,
6918,334,8,IN,384,2023-11-05,
6919,111,29,IN,416,2024-04-06,
6920,37,10,IN,402,2023-08-06,
6921,190,12,OUT,284,2024-10-11,5547
6922,101,34,IN,102,2024-08-07,
6923,218,16,OUT,113,2023-03-06,3503
6924,106,25,IN,456,2024-08-15,
6925,233,2,OUT,212,2023-08-17,24536
6926,92,13,IN,12,2024-04-17,
6927,144,7,OUT,415,2023-10-02,12974
6928,89,19,IN,430,2023-05-12,
6929,285,25,OUT,179,2024-01-10,11319
6930,200,8,IN,218,2023-09-23,
6931,288,14,OUT,356,2023-04-12,6266
6932,208,31,IN,389,2023-02-13,
6933,67,13,OUT,263,2023-11-09,14739
6934,323,9,IN,366,2024-02-16,
6935,319,14,IN,477,2024-01-31,
6936,147,31,OUT,226,2023-06-11,6123
6937,246,11,IN,62,2024-06-30,
6938,133,2,OUT,126,2024-06-28,21563
6939,122,25,IN,245,2024-01-22,
6940,252,32,IN,192,2023-03-23,
6941,254,7,OUT,347,2024-09-21,788
6942,212,19,IN,354,2023-01-29,
6943,87,22,OUT,285,2023-06-19,24305
6944,91,27,IN,283,2023-05-26,
6945,247,23,IN,254,2024-08-07,
6946,293,20,OUT,43,2023-08-06,6177
6947,8888,888,IN,0,2024-03-06,
6948,78,3,OUT,339,2023-01-23,4421
6949,332,6,OUT,33,2023-07-31,25008
6950,298,10,OUT,184,2024-12-05,18178
6951,306,20,IN,255,2023-05-14,
6952,244,22,OUT,68,2024-03-27,12712
6953,115,11,IN,162,2023-04-21,
6954,229,15,OUT,91,2024-04-28,12642
6955,341,29,OUT,313,2023-05-05,955
6956,78,20,OUT,226,2024-11-14,12353
6957,193,19,OUT,94,2023-05-17,8308
6958,279,13,OUT,340,2023-12-01,28204
6959,58,2,OUT,284,2024-02-21,7321
6960,87,2,OUT,382,2023-09-30,9428
6961,355,7,OUT,285,2024-10-12,13546
6962,247,5,IN,252,2024-10-24,
6963,102,21,IN,36,2024-11-02,
6964,245,16,IN,352,2024-01-12,
6965,99,29,OUT,387,2023-02-16,25854
6966,178,27,OUT,466,2023-03-16,7549
6967,111,15,OUT,54,2023-07-25,9010
6968,55,1,IN,267,2024-05-24,
6969,19,5,OUT,45,2023-01-27,24674
6970,254,15,OUT,349,2024-08-29,27026
6971,145,31,IN,398,2023-08-26,
6972,161,23,IN,403,2023-01-03,
6973,304,26,OUT,178,2023-11-04,9812
6974,310,16,OUT,484,2023-07-03,16922
6975,328,23,OUT,259,2023-10-19,12877
6976,84,8,IN,331,2023-11-16,
6977,298,3,IN,470,2023-07-12,
6978,316,7,IN,135,2023-08-21,
6979,31,35,IN,249,2024-01-19,
6980,234,2,OUT,167,2024-07-09,17181
6981,313,12,OUT,314,2024-02-02,13347
6982,302,12,OUT,131,2024-08-24,21538
6983,82,2,OUT,223,2024-02-12,56
6984,31,23,OUT,446,2023-04-02,24052
6985,79,22,OUT,51,2023-07-04,2517
6986,143,28,IN,17,2024-11-15,
6987,268,7,OUT,221,2024-04-28,25433
6988,8888,888,IN,0,2024-03-21,
6989,256,9,IN,454,2023-09-15,
6990,345,6,OUT,377,2023-02-05,8418
6991,156,35,OUT,476,2023-03-13,5018
6992,255,23,IN,428,2023-12-26,
6993,197,22,OUT,66,2024-05-09,3987
6994,202,9,IN,330,2024-08-13,
6995,176,30,OUT,434,2024-10-18,23002
6996,270,23,IN,250,2023-04-12,
6997,199,21,IN,314,2024-03-06,
6998,234,31,IN,112,2023-05-23,
6999,37,11,IN,418,2024-05-06,
7000,188,8,OUT,48,2023-11-01,17277
7001,187,33,IN,440,2023-06-12,
7002,159,15,OUT,466,2024-02-26,12653
7003,148,11,OUT,55,2023-01-07,13558
7004,2,30,OUT,355,2024-06-17,7093
7005,207,33,OUT,371,2023-05-24,28838
7006,41,4,OUT,51,2023-07-21,525
7007,218,11,OUT,274,2023-09-23,25046
7008,96,32,IN,54,2024-10-16,
7009,159,22,OUT,479,2024-12-05,10077
7010,8888,888,IN,0,2023-05-20,
7011,8888,888,IN,0,2024-07-31,
7012,135,11,IN,416,2024-10-12,
7013,191,24,IN,93,2023-02-03,
7014,36,30,OUT,73,2024-06-10,8963
7015,183,3,OUT,263,2024-08-30,7594
7016,269,25,OUT,121,2023-09-08,17168
7017,8888,888,IN,0,2024-07-29,
7018,350,2,IN,201,2024-12-23,
7019,100,30,IN,251,2024-05-26,
7020,228,13,IN,205,2024-03-05,
7021,84,8,OUT,76,2023-05-18,23625
7022,148,10,IN,46,2024-06-10,
7023,243,11,OUT,0,2024-02-22,24654
7024,133,12,OUT,346,2023-09-21,5392
7025,145,28,IN,471,2023-10-05,
7026,2,1,IN,450,2024-03-21,
7027,53,8,OUT,20,2023-07-23,22526
7028,357,13,OUT,49,2023-04-17,13728
7029,180,7,OUT,38,2023-06-19,1614
7030,71,25,OUT,116,2024-08-26,10016
7031,232,32,OUT,359,2024-05-02,16669
7032,245,21,IN,270,2023-10-18,
7033,211,12,IN,383,2023-12-19,
7034,235,19,OUT,412,2023-01-04,20594
7035,228,19,OUT,415,2024-01-03,2224
7036,329,27,IN,131,2023-05-16,
7037,69,28,OUT,449,2024-02-19,15394
7038,79,24,IN,302,2024-09-10,
7039,182,16,OUT,303,2024-09-21,11714
7040,17,21,OUT,49,2023-07-16,22625
7041,297,29,IN,91,2023-02-24,
7042,320,11,IN,251,2023-04-29,
7043,356,23,IN,359,2024-05-10,
7044,33,3,OUT,423,2023-06-08,5100
7045,16,22,IN,356,2023-01-10,
7046,194,8,IN,464,2023-03-21,
7047,152,10,IN,475,2024-12-02,
7048,323,17,IN,23,2023-01-14,
7049,321,5,OUT,357,2024-02-07,14403
7050,185,7,OUT,366,2023-07-17,19116
7051,35,8,IN,239,2023-04-28,
7052,44,2,OUT,321,2024-01-10,20240
7053,255,35,IN,280,2023-09-13,
7054,321,13,IN,296,2023-07-27,
7055,209,4,OUT,193,2024-08-13,21162
7056,113,33,IN,124,2024-10-04,
7057,295,6,IN,231,2023-12-23,
7058,18,5,OUT,453,2024-10-15,1736
7059,90,15,IN,8,2024-06-13,
7060,323,17,OUT,218,2024-03-04,29921
7061,289,11,OUT,343,2024-04-07,15951
7062,242,31,IN,439,2024-05-07,
7063,342,8,OUT,79,2024-11-24,25893
7064,243,19,OUT,258,2024-06-29,28822
7065,275,22,OUT,59,2024-06-07,11530
7066,21,25,IN,384,2023-07-07,
7067,356,10,OUT,387,2023-01-14,9983
7068,310,34,IN,468,2024-12-20,
7069,37,34,OUT,87,2023-09-08,22989
7070,57,21,OUT,380,2023-10-05,17355
7071,321,32,OUT,124,2023-10-26,3247
7072,250,27,OUT,25,2023-07-02,2273
7073,278,29,IN,37,2023-11-21,
7074,267,35,OUT,262,2024-11-04,27395
7075,301,21,IN,439,2024-10-22,
7076,165,4,OUT,264,2023-05-14,24413
7077,202,22,OUT,364,2023-11-25,26734
7078,30,6,OUT,210,2024-01-18,14006
7079,355,13,IN,441,2024-06-23,
7080,50,28,IN,83,2024-01-21,
7081,242,27,OUT,4,2023-02-15,3274
7082,359,3,IN,14,2023-11-14,
7083,53,9,IN,490,2024-05-07,
7084,66,15,IN,186,2024-09-11,
7085,35,28,IN,333,2024-11-18,
7086,306,23,OUT,341,2024-08-07,3774
7087,138,15,IN,235,2024-01-19,
7088,196,34,OUT,426,2024-04-14,2426
7089,149,10,IN,175,2023-11-01,
7090,214,13,OUT,426,2024-07-03,23994
7091,25,2,OUT,262,2024-07-14,18509
7092,244,35,OUT,161,2023-08-21,1383
7093,177,27,OUT,373,2024-07-07,28268
7094,125,15,OUT,486,2023-09-13,25988
7095,265,25,OUT,436,2024-11-24,9668
7096,145,13,OUT,21,2024-10-08,1690
7097,115,28,OUT,458,2024-01-05,9581
7098,47,19,IN,153,2024-12-08,
7099,325,34,IN,80,2023-08-01,
7100,274,19,OUT,252,2024-07-05,25710
7101,104,1,OUT,304,2024-09-08,26695
7102,285,8,OUT,472,2024-10-02,20938
7103,285,16,OUT,186,2023-11-21,27596
7104,251,32,IN,0,2023-02-24,
7105,251,31,IN,194,2023-04-16,
7106,51,32,IN,422,2023-03-06,
7107,33,34,IN,465,2023-10-06,
7108,71,3,IN,470,2023-12-16,
7109,215,22,IN,336,2023-10-13,
7110,199,20,OUT,402,2024-03-23,10205
7111,314,10,OUT,327,2023-09-16,27178
7112,272,18,OUT,178,2024-08-18,13494
7113,329,17,OUT,495,2024-12-14,5337
7114,149,12,OUT,293,2024-02-09,4254
7115,255,25,IN,420,2023-09-14,
7116,210,4,OUT,324,2023-11-13,21133
7117,198,6,OUT,23,2023-07-03,21321
7118,95,24,OUT,291,2023-07-18,21793
7119,323,32,IN,141,2023-07-23,
7120,331,34,OUT,248,2024-05-05,27844
7121,202,8,IN,11,2024-12-07,
7122,8888,888,IN,0,2023-02-15,
7123,274,28,OUT,280,2024-09-02,92
7124,174,6,OUT,103,2024-03-16,19030
7125,47,33,OUT,390,2024-07-16,4140
7126,65,4,IN,303,2023-02-03,
7127,298,33,IN,239,2023-03-14,
7128,242,8,OUT,152,2023-09-14,4822
7129,62,21,OUT,341,2023-06-09,6132
7130,305,6,OUT,275,2023-08-16,17630
7131,221,12,IN,59,2023-08-03,
7132,114,6,IN,191,2024-10-07,
7133,2,22,OUT,317,2024-02-17,9828
7134,15,34,IN,307,2024-05-20,
7135,346,30,OUT,5,2024-02-27,29890
7136,57,7,IN,318,2024-09-13,
7137,154,34,OUT,92,2024-09-03,29928
7138,161,35,OUT,369,2023-12-14,24655
7139,118,23,IN,262,2024-01-22,
7140,273,11,OUT,224,2024-09-09,12157
7141,340,21,OUT,133,2023-10-04,22996
7142,114,22,OUT,6,2024-08-11,3929
7143,141,22,IN,159,2024-09-12,
7144,67,19,OUT,328,2023-10-18,4221
7145,214,10,OUT,121,2023-10-14,22931
7146,89,12,OUT,406,2023-05-07,18705
7147,325,34,IN,384,2023-09-27,
7148,99,5,IN,291,2024-07-29,
7149,347,17,IN,235,2023-08-24,
7150,81,34,IN,222,2024-09-22,
7151,168,26,IN,394,2024-01-19,
7152,45,35,OUT,43,2023-08-04,4676
7153,227,14,IN,60,2023-06-08,
7154,127,21,IN,65,2024-11-17,
7155,34,30,IN,463,2023-12-19,
7156,264,20,IN,285,2023-02-11,
7157,8888,888,IN,0,2024-02-17,
7158,273,5,OUT,130,2024-03-25,13549
7159,116,3,IN,454,2023-08-07,
7160,261,6,OUT,471,2023-06-05,18161
7161,173,28,IN,184,2023-03-12,
7162,123,19,IN,87,2024-11-06,
7163,236,15,OUT,476,2023-04-04,10616
7164,283,24,IN,455,2023-05-19,
7165,323,2,IN,164,2024-01-17,
7166,12,5,IN,157,2024-12-06,
7167,8888,888,IN,0,2024-11-05,
7168,192,32,OUT,277,2024-10-25,8049
7169,328,21,OUT,91,2023-03-18,29443
7170,250,25,IN,368,2023-05-25,
7171,249,28,OUT,205,2023-08-06,24594
7172,293,1,IN,157,2024-06-13,
7173,311,8,IN,60,2024-08-04,
7174,307,18,OUT,44,2023-06-30,12569
7175,167,12,IN,400,2023-10-01,
7176,86,29,OUT,399,2023-05-19,23006
7177,203,9,IN,298,2024-02-09,
7178,33,2,OUT,35,2024-05-26,6373
7179,3,20,IN,399,2023-08-28,
7180,243,28,IN,374,2023-03-11,
7181,196,8,OUT,457,2024-01-13,9597
7182,358,13,OUT,91,2024-04-05,14095
7183,206,5,OUT,138,2024-12-19,12648
7184,269,27,IN,20,2023-08-26,
7185,103,14,OUT,232,2024-01-01,8819
7186,206,34,OUT,86,2023-05-12,8157
7187,321,16,IN,433,2023-11-09,
7188,65,25,IN,291,2024-12-03,
7189,313,26,IN,216,2023-03-24,
7190,11,24,IN,108,2024-01-31,
7191,185,2,IN,242,2023-08-25,
7192,354,34,OUT,296,2023-03-01,27538
7193,157,4,IN,471,2024-06-04,
7194,175,14,OUT,57,2024-01-13,25856
7195,276,17,OUT,76,2024-07-28,18272
7196,267,3,IN,120,2023-05-04,
7197,120,23,IN,159,2024-01-23,
7198,159,4,OUT,243,2024-07-16,10767
7199,231,13,OUT,302,2023-01-15,5139
7200,59,30,OUT,148,2024-05-07,12083
7201,87,2,OUT,0,2024-07-29,27558
7202,64,23,IN,56,2023-04-03,
7203,206,1,OUT,306,2023-10-17,2726
7204,52,12,OUT,349,2024-07-05,717
7205,122,30,OUT,77,2023-02-24,29821
7206,211,5,OUT,421,2023-10-24,17316
7207,8,22,OUT,271,2024-10-24,22691
7208,224,9,OUT,284,2023-11-01,10351
7209,232,21,OUT,415,2024-04-23,21599
7210,200,13,IN,281,2023-02-16,
7211,66,2,OUT,317,2023-01-20,27182
7212,32,22,IN,77,2023-03-19,
7213,33,28,OUT,98,2024-03-14,20658
7214,298,18,IN,78,2024-09-14,
7215,305,6,OUT,58,2024-04-17,12616
7216,170,13,OUT,474,2023-08-27,25266
7217,357,7,IN,500,2024-12-27,
7218,170,9,OUT,472,2024-01-20,25662
7219,337,18,OUT,205,2023-06-19,2875
7220,251,22,OUT,139,2023-02-04,19927
7221,98,15,IN,290,2023-12-29,
7222,300,4,IN,323,2024-09-07,
7223,111,27,IN,407,2024-01-19,
7224,55,14,OUT,370,2023-08-03,26252
7225,16,33,IN,433,2023-04-06,
7226,161,18,IN,482,2023-07-18,
7227,226,31,OUT,210,2023-09-21,9078
7228,133,21,IN,216,2024-04-02,
7229,154,14,IN,118,2023-01-19,
7230,324,22,IN,413,2024-12-31,
7231,32,16,OUT,460,2024-07-03,5739
7232,133,35,OUT,123,2023-05-09,2003
7233,150,16,OUT,190,2024-08-04,22026
7234,211,25,IN,260,2024-03-15,
7235,8888,888,IN,0,2024-04-17,
7236,143,12,OUT,59,2024-10-24,16555
7237,190,2,IN,367,2024-08-28,
7238,199,5,IN,474,2024-09-09,
7239,236,26,OUT,60,2024-09-15,4719
7240,288,32,IN,95,2024-06-16,
7241,153,18,OUT,416,2023-08-01,27940
7242,299,13,OUT,430,2024-05-08,529
7243,215,12,OUT,484,2024-06-29,2320
7244,28,24,IN,136,2024-08-17,
7245,304,3,OUT,460,2024-03-20,11522
7246,266,12,IN,42,2023-07-16,
7247,296,1,OUT,496,2023-10-18,1872
7248,226,25,OUT,17,2023-01-14,29980
7249,174,28,OUT,475,2024-09-01,3115
7250,6,27,OUT,488,2023-04-28,10876
7251,275,7,IN,199,2023-10-22,
7252,175,5,IN,484,2023-08-04,
7253,66,8,IN,264,2023-08-13,
7254,168,11,IN,317,2023-02-12,
7255,334,3,OUT,78,2023-05-02,8581
7256,105,35,OUT,72,2024-11-14,26620
7257,1,12,IN,454,2024-07-15,
7258,154,19,IN,301,2023-04-25,
7259,273,35,IN,257,2023-07-13,
7260,290,31,IN,71,2024-01-19,
7261,153,35,IN,112,2024-01-16,
7262,153,31,OUT,25,2024-01-10,5340
7263,321,9,IN,450,2024-10-28,
7264,330,28,IN,355,2024-09-19,
7265,157,31,OUT,279,2023-12-11,7539
7266,283,34,OUT,55,2024-02-29,11278
7267,248,26,OUT,186,2024-01-13,10613
7268,123,27,OUT,90,2024-04-05,21476
7269,155,26,OUT,318,2024-11-02,4584
7270,286,28,IN,362,2023-09-10,
7271,166,21,OUT,131,2024-02-07,3701
7272,194,11,OUT,475,2023-05-04,5501
7273,233,14,IN,286,2024-02-24,
7274,287,19,OUT,248,2024-12-06,5410
7275,67,15,OUT,191,2023-03-30,2896
7276,341,5,IN,38,2024-03-26,
7277,194,9,OUT,152,2024-04-22,5060
7278,99,6,IN,144,2023-05-27,
7279,118,5,IN,287,2023-12-05,
7280,213,19,OUT,99,2024-02-03,5635
7281,207,28,IN,333,2024-10-11,
7282,185,29,IN,126,2023-11-28,
7283,42,4,OUT,491,2024-05-21,16769
7284,269,21,IN,11,2024-10-25,
7285,171,30,IN,448,2024-06-02,
7286,78,12,IN,43,2024-06-15,
7287,66,25,IN,113,2024-04-21,
7288,70,9,IN,493,2024-11-14,
7289,208,16,IN,224,2024-02-17,
7290,229,28,OUT,159,2023-03-10,19914
7291,179,22,IN,346,2023-11-28,
7292,339,25,OUT,284,2024-11-12,24629
7293,273,2,IN,31,2024-03-23,
7294,292,31,IN,339,2024-10-16,
7295,13,15,OUT,218,2024-05-13,23386
7296,21,4,IN,257,2024-07-14,
7297,244,1,IN,412,2024-03-25,
7298,228,16,IN,323,2024-06-03,
7299,288,26,OUT,294,2023-08-23,10717
7300,4,29,OUT,458,2023-09-13,12149
7301,301,12,OUT,76,2023-06-27,9375
7302,359,22,IN,435,2023-02-14,
7303,286,22,OUT,105,2024-11-27,13955
7304,221,30,IN,243,2023-01-24,
7305,322,16,OUT,80,2024-12-10,2867
7306,266,26,OUT,286,2024-04-27,28403
7307,336,35,OUT,56,2024-02-28,12558
7308,32,16,IN,443,2023-05-23,
7309,259,5,IN,61,2024-03-23,
7310,32,5,IN,332,2023-11-09,
7311,61,5,OUT,47,2023-06-30,23589
7312,107,2,IN,258,2024-08-26,
7313,330,20,IN,416,2023-11-02,
7314,244,32,OUT,347,2023-08-07,28452
7315,99,11,IN,416,2023-10-01,
7316,165,19,IN,104,2024-12-11,
7317,31,35,IN,59,2023-10-20,
7318,199,25,OUT,496,2024-09-03,12257
7319,38,19,IN,480,2023-10-30,
7320,41,5,IN,338,2024-06-11,
7321,14,27,OUT,494,2023-04-06,25959
7322,107,2,OUT,180,2024-05-23,13219
7323,313,1,IN,239,2024-11-29,
7324,13,7,IN,189,2024-11-12,
7325,250,15,OUT,442,2024-03-07,17453
7326,319,5,OUT,212,2024-01-29,26611
7327,143,33,OUT,146,2024-03-21,17003
7328,94,34,OUT,146,2024-12-12,3915
7329,128,12,OUT,484,2023-09-10,10284
7330,315,35,OUT,267,2023-12-27,2560
7331,119,18,OUT,83,2023-02-25,19642
7332,70,23,IN,445,2023-11-14,
7333,147,23,OUT,406,2024-04-11,1474
7334,336,14,OUT,316,2024-01-10,12303
7335,168,15,IN,171,2023-11-01,
7336,101,16,IN,432,2023-01-17,
7337,192,18,IN,7,2024-02-08,
7338,141,13,IN,76,2024-05-21,
7339,298,30,IN,243,2023-11-13,
7340,215,31,IN,36,2023-03-24,
7341,169,12,OUT,163,2024-10-01,29606
7342,210,32,OUT,74,2024-12-25,13665
7343,292,1,IN,297,2023-09-21,
7344,161,4,IN,377,2023-12-01,
7345,8888,888,OUT,0,2024-09-06,888888
7346,245,29,OUT,209,2023-06-06,27335
7347,325,34,OUT,26,2024-07-11,17522
7348,257,13,OUT,246,2024-06-16,12470
